chirp_mass mass_ratio time_jitter
30.90104440405437 0.9079485140988863 0.0001701246486191133
32.07317687749744 0.9790138892876714 7.980376418307195e-05
31.167422857849434 0.9519001912867138 -0.00019360799849974745
31.490907324427607 0.8149610370628466 -0.00010168637917822346
31.480219365307633 0.8595836195047504 0.00013513060212377257
31.074472221047003 0.8243143014754517 -0.00010898293127918439
31.219354072500057 0.9157105816186428 0.00023699375021017828
31.07310579361304 0.8161310976508959 2.2123925279757034e-05
31.848250337278024 0.8572489470966049 0.00013206053546483044
31.96478024151513 0.9176215707916621 9.151562417239576e-05
31.169210143986337 0.8301694207911849 6.354230315406352e-05
31.76744535293159 0.8400930841359968 0.00019509886940876622
31.76253789447579 0.8986039728979891 -8.436565820589613e-05
31.92364758387359 0.8854816072868741 0.00014415727322881962
31.94018683353229 0.9043816734380385 0.00023799959753072674
31.304849284599737 0.9008526838401164 0.00016620312063878707
31.679958271080505 0.9369479842202484 0.0001025284184646663
31.405308090396183 0.9121157340478829 0.00015279669377295653
31.00761221690172 0.8865731103345222 1.3093762673088087e-05
31.4835500221177 0.8172954492678618 -0.00013431401968549923
31.07340202441502 0.8308356970281469 1.5580012050303094e-05
31.672055098952864 0.9291368544625196 0.00011168480845016426
31.985617443513508 0.9464424772673907 0.0001408222605895142
31.70989708217929 0.8474300012995672 -0.00021270427104592
31.747646991444423 0.852167277551465 0.0001701307663966678
31.072922609008508 0.8444856867416819 -2.536407697365016e-05
31.386950191480572 0.8918059409507082 0.00010121700070694868
31.673099899279297 0.9262065499065713 -5.363513474021802e-06
31.415932933741956 0.811545833969602 -0.0002370907811382148
31.05756474053909 0.9396466139886314 0.0002076276701223336
31.687411604817385 0.8487987362914902 0.00016481208229988877
31.69822346149018 0.8650346274858829 0.00014873157280748708
31.493020213766012 0.9917666288636677 0.0001452080440893707
31.028656717721855 0.975943006209711 0.00021093468237434884
31.16420489296433 0.8417481342171447 3.093128060639857e-05
31.68015496565824 0.9535691955598711 3.576357662253256e-06
31.77506226059886 0.8656215819147719 0.00021900592830543234
31.249511303922176 0.9558857777855828 0.00019447931081168765
31.835301676230618 0.9583707866866276 0.00012134405745016887
31.238892703968585 0.865851072041701 -0.0001633233508451499
31.0518274843489 0.943169890674692 1.7240756656974128e-05
31.165427501825448 0.8346190262626588 -3.3699145724408605e-05
31.03913637912211 0.9278642706778614 0.00015877347027093506
31.597316722429706 0.8361429949420414 0.0002401630723718545
31.774624801739943 0.9517402798067061 -8.072977312457909e-05
31.804436357247166 0.9424399526547382 -0.00011449342306712871
31.920634570727742 0.953439924219346 -0.00023252941735452467
31.629250080040247 0.8462999690018127 -0.0002306618599054091
31.202877698755813 0.8933828179963967 -0.00011979788580735904
31.907707926998558 0.9574184810929373 0.00016337768697628497
31.19539306173802 0.926367788431153 -0.00010647073982146158
31.900079778672033 0.9839613217941419 -0.00019001343025072865
31.72655975775476 0.953267526751528 -5.239744757012818e-05
31.48375161088321 0.8969920496043466 2.8037756310853317e-05
31.924331383923686 0.986670333508546 -0.00022859327119746317
31.424279193696346 0.9481847998812487 0.00011267077110957657
31.316802265392557 0.8339907604106539 -7.534949981517536e-05
31.708860458470006 0.9634990935694849 -3.653850475728433e-05
31.910420893771978 0.9540374143310938 0.00021129720683411054
31.449958665675503 0.873666547840219 0.00023777709621808954
31.768355672214135 0.8876874787264661 -0.00022429990165043673
31.43211358057898 0.9596350003467481 0.00011311218426288166
31.44517538538796 0.845027093432736 -0.00022808787047853574
31.57820635343611 0.9917587675103348 0.00019038039374339496
31.60893243431598 0.9485013372785114 1.4759276019992384e-05
31.43779955309742 0.8476253805636382 -0.0002246394484647727
31.443769668098852 0.9692271561651153 0.00010910998334941375
31.464277185706614 0.8835580058453887 0.0002382742796328651
31.898104248016523 0.9950230680841214 0.00018872626261264355
31.2963829070437 0.8517582155788499 -1.852842992466669e-05
31.080443677813008 0.999338450118521 3.409581810070062e-05
31.60163706304859 0.9535388304178258 1.3013949466533423e-05
31.83311372298855 0.9812838674329032 -0.0001472498707053345
31.73607757709359 0.901418962748103 -0.00016006001234456006
31.28918685364853 0.8796630282581477 5.237806677102589e-05
31.487776106288457 0.9802528989906202 8.393085649801999e-05
31.255227564083864 0.8542316674623327 -2.3507391020016906e-05
31.233730541831264 0.8982135392610548 -0.00011013460795777593
31.43448746842823 0.91944318501838 6.0910116561168606e-05
31.272481961888236 0.9364114198637841 -0.0001354182754601459
31.753832661302408 0.9345226867980505 -0.00012524654865378226
31.788726066897 0.9824184285785122 -0.00011637438677580624
31.100849778187467 0.9286331815172131 4.164354643433567e-05
31.289791319335603 0.8568349938129713 -0.00012384097417871318
31.48420210322838 0.9042550979852144 -0.0002428680261667069
31.22710518970596 0.8660557451998769 -1.2696206066085069e-06
31.183372688252366 0.9850167841909396 0.00016057345886904282
31.160884007949896 0.9938454094581398 0.00015855800851902218
31.574721470386436 0.899434894753272 0.00022696184881958393
31.279827377790365 0.9168595434127486 9.720147502424557e-05
31.255576471491626 0.8647533595622101 -1.5205591085467533e-05
31.6394895731651 0.8938960530048434 -0.00011859082776659031
31.73238424336405 0.9497034079426436 0.00019306693945189506
31.754070467049086 0.9713145064468995 -0.00010323637428496097
31.13626159457964 0.9711842989495678 0.00013841134613954987
31.57289530295512 0.9244235814807977 -2.02308007211601e-05
31.49738174428444 0.8913608921122445 -0.0002245549119087438
31.231578217344897 0.905191081804088 7.273063617892396e-05
31.480812584368124 0.8801902270885387 -6.213847558317792e-05
31.679148579395097 0.8985111645822654 -0.00020485555588610287
31.25942697866267 0.8831345488092682 5.951153297270736e-06
31.478305263817933 0.9343707488966215 2.92217576198654e-05
31.434979854362965 0.8693080012806185 -8.568336165421057e-05
31.288066283676077 0.9630900619013965 0.00011526205701081581
31.675682850445607 0.9857660702865996 -5.6718602586286026e-05
31.810208319721156 0.989114765255851 0.00023545872835840215
31.13662868653182 0.9726505326862851 9.685426670513498e-05
31.24063679887938 0.9750675399579724 0.0001245966231010073
31.644365151790712 0.9551277697533389 0.00022408117402072025
31.682066161389315 0.9281853996247982 0.00023858704385608224
31.40051652658976 0.8769219154167109 -6.345370674220842e-05
31.616209614184434 0.8966039945291051 -0.00016950378988782463
31.591731481563425 0.8943855782121667 -0.00014550556696583315
31.532936718914634 0.9051304395733752 -6.424710610125335e-05
31.65612726623408 0.9541002365657332 0.00023825855238217687
31.497740291845606 0.9709819087434374 2.9620751247525293e-05
31.19225392230566 0.933169832752001 3.474333152768644e-05
31.32932704874164 0.9111916193209355 -0.00011392920321764407
31.39406386362466 0.9411200720227892 -0.00015679090474496153
31.339750434533187 0.9788215925213952 8.445750047664897e-05
31.442445911356522 0.8871838597507753 -0.0001117528156995047
31.460221712400557 0.8961985305305007 -0.00014810730624078747
31.65519207238188 0.9625832614667216 -9.104775409957318e-05
31.479702758902086 0.9788587094752881 2.7008164353773832e-05
31.642157003497218 0.9231562322178342 -0.00016072939219044708
31.322599323168983 0.9073119923256012 -1.2834661886169984e-05
31.396334454831113 0.9868479070008916 -0.00014318182833164154
31.248621282149394 0.9890820965325059 8.009154476640995e-05
31.39549555647909 0.9356863507125772 1.9677008220399738e-05
31.69879808931567 0.9828193107166214 -0.00013961326969677855
31.556771251207103 0.967818547433902 -0.00020129424104152433
31.324272629425554 0.9225507209216186 -7.104275227574409e-05
31.65614714737607 0.9635745449125085 -0.0001318472361816479
31.617129583533618 0.980894851474958 -7.821888868576242e-05
31.51823740437684 0.9226270187957819 -0.0001551261130909634
31.328073080921737 0.9247547180427296 -1.4873669336220175e-05
31.491254089446425 0.9455375898251586 -2.6551581878692186e-05
31.40455121496466 0.9642369237390312 -0.00012777652247732217
31.446859465235327 0.9294988221501563 -0.00011878661555183927
31.63622655830161 0.9714266063586436 -0.00014361182031142608
31.405180937634622 0.9257977532726622 -6.382413817035361e-05
31.322456535507566 0.9949500404278726 -5.8129414042508475e-05
31.543862812339913 0.9362092746456772 -0.0001279204293345666
31.43954895972449 0.962210197427826 -0.0001292022968223515
31.572595401679106 0.9845866020085325 -0.00017612735281336678
31.587650994941562 0.9522385794170174 -0.00014517520389431933
31.36596803473753 0.967612861566493 -7.26940094796202e-05
31.45849968525997 0.9497352672915379 -0.00010613895500096739
31.351278206362274 0.9673449294195577 -2.3823321890979602e-05
31.384009926472867 0.9966698330773955 -7.63698088515211e-05
31.479481314669787 0.9745628580183409 -0.00011666684128474588
31.55064070973694 0.9813563796721112 -0.00010132932233900834
31.523679266959086 0.9851867589954515 -7.243395994429371e-05
