mass_ratio chirp_mass luminosity_distance dec ra theta_jn psi chi_1 chi_2 geocent_time
0.7526978494527237 26.198057744253532 450.2503591224062 -0.8590365450297125 0.762637535851207 0.8657677662384551 0.14263845255037108 0.06912618311832865 -0.18931430425666448 1186741861.531137
0.6755877578720496 26.771429861281955 623.827345039365 -0.8374342479787465 0.8236747820751523 0.21808419926928485 0.007361723177027176 0.0550559962255074 -0.009470795084100295 1186741861.531593
0.8200525808654621 27.664381252688663 419.7025661474093 -0.7178309453110179 0.8190736849638883 0.9702781427398078 0.0068980022712877755 0.19990202537986235 0.08468251566490907 1186741861.5347502
0.5675999121165922 26.115475406133157 300.87975037402094 -0.7106666078942199 0.8682352666478551 1.0755885730259616 0.3216535129933651 0.13370490600181922 -0.16206897927755065 1186741861.5338662
0.9979328762531005 27.86843369035505 721.1694987519982 -0.8263706374867027 0.7094786148729153 2.7116461042456557 1.5192647815529365 -0.023709835603368652 0.34725372869748306 1186741861.5333562
0.8882491747459075 25.98791520250895 608.8797297790221 -0.6985499620922498 0.8498809396032749 0.4037097445229799 1.1012569556657588 -0.05571497432023409 -0.016219380137429358 1186741861.5345461
0.9428694374624761 26.162589579403804 561.3686000021814 -0.7645107662755924 0.8680303486974524 0.7274417906522764 0.5213634434550539 0.08907340988492968 -0.18128959828172217 1186741861.5326672
0.7870517144201337 26.39164213420406 436.87794202262074 -0.9075906186242989 0.7484465358282748 0.962984226923504 1.226986123540573 0.050249374950917455 0.03280125976650063 1186741861.5312068
0.8105118003010134 26.280676485471425 610.8709631670049 -0.7836937397703007 0.8601258516345494 0.542055517214497 1.1301214743957628 0.03624059951884912 -0.12180797152642694 1186741861.5321786
0.9833256955768669 27.587892031942367 763.219371459494 -0.7394493151659844 0.8601822246483848 0.3196932939187312 0.5132896176150539 0.12933886720579524 0.18034949329878452 1186741861.5345664
0.9190388210897217 27.07704909296553 419.4237091158656 -0.836431268544269 0.7581669434891166 0.9175560601760366 2.097872849075478 0.3231450859061448 -0.25095831438636285 1186741861.532597
0.701987419765562 27.762440414058375 620.7656462834696 -0.7408145814006825 0.8332147574461104 0.6295301895429035 0.8112951173133154 0.2777950011683629 0.05096943316672548 1186741861.5348303
0.9468813544225225 25.884201871235696 522.5933190222393 -0.788696563138932 0.8637230884117189 0.7054438828331496 2.686276567191394 -0.07359325125479363 0.006992657954059901 1186741861.5326617
0.886237361641635 28.42267349988207 588.3304767148313 -0.7797502012773735 0.8086879971560356 0.5976804535004047 2.971293880419367 0.07390177028218302 0.3666920318104966 1186741861.5340111
0.8761275407522385 27.346950802177325 661.9135585902209 -0.7852276003985942 0.8158775011204856 0.5863751312626694 0.5728721948179687 0.09283094178826197 0.16554507296532445 1186741861.5334303
0.8948736136724373 28.334919015619818 469.1175981731621 -0.7884660936029204 0.7946233980828409 1.0048612759290265 2.867050795196092 0.3118046092815878 0.07133276598040726 1186741861.5337207
0.6934266828715199 25.628691973803868 637.1465097356269 -0.7418155967127733 0.8352108614357402 0.45398081724791967 0.5401549001181053 -0.4151486945865968 0.5193253331150199 1186741861.5332272
0.9504687206628969 26.472058439536486 653.852555978906 -0.8306674283115955 0.7808430787555365 0.25438035206936793 2.566952372453823 -0.020952180761190885 0.05281303319562852 1186741861.5327897
0.9046090473504094 27.276750593142296 694.3625775846954 -0.8779148814197102 0.7761438308556999 0.2650373943676112 2.5673775751747536 0.15164241794586478 0.10857953273410204 1186741861.5323074
0.5990918290273047 26.178373457202643 384.09888042253806 -0.7601507896083961 0.7858779066609738 1.0994046911303457 1.347099076896337 -0.0402592024481786 0.17824786943657944 1186741861.5333953
0.6976378527495946 26.253069106218152 484.1884008657066 -0.8567551039141175 0.7842029453251621 0.7630011202837931 2.3399340279049468 -0.005220735525443337 -0.03792484522452377 1186741861.5310946
0.7232775547394859 27.185585298158877 394.86889764643496 -0.747674672915822 0.8609093507746576 1.0413120304411467 0.29527480000086975 -0.024233367489952088 0.2641263628518929 1186741861.5337777
0.9330531789114224 27.56937517763701 595.8027633531319 -0.8641163077159643 0.794948454735518 0.6384784255955618 1.4775025108251763 0.1834310300840761 0.1197773760472808 1186741861.5323513
0.7017898301762178 26.255955583333108 478.42237955653445 -0.8932039378782061 0.7729857036793168 0.8635960179873596 2.664532059197319 0.07703782983201286 -0.07941126164429259 1186741861.5312328
0.9487905596857222 27.17841614091448 637.4872241802925 -0.8748025946298513 0.7587608603930757 0.4414049589167282 0.9490645573440514 0.10982080457802339 0.03763187859639958 1186741861.5315573
0.9874502894319579 27.45531493353746 709.3318680762574 -0.7780456898964356 0.8528165444560702 0.5229354614676089 1.6779325804329854 0.023331792585614637 0.1833206017826708 1186741861.5334492
0.8644036985047464 25.970416022532486 318.72032991532427 -0.894104742205054 0.6859630297950126 1.7243406265331969 1.483458247398377 0.07417332896984385 -0.12666236897007183 1186741861.5312529
0.7432537738655963 27.815152440827866 681.0007889780121 -0.7916120632816444 0.7882894985734603 0.26687067535199693 1.7265462347410574 0.277117619493212 0.0036536363332870594 1186741861.5339515
0.901244587321333 26.433144823035796 636.9419746677429 -0.7478138046198186 0.8493128599749764 0.14659147984157855 1.3345477070183014 0.40177558081585857 -0.49271002621246096 1186741861.5330858
0.8822226877100987 27.01038888378472 685.1539207422544 -0.7587582306729616 0.7975621544482778 0.395799141010846 1.912430021458401 0.052746609624111804 0.17184262876255046 1186741861.5343013
0.5593914092909467 26.003266891557843 648.3324610459106 -0.8173853484550482 0.8095849325646675 0.3749668340130742 2.023886347498522 -0.16907726929240063 0.4450537626739696 1186741861.5318258
0.8313385476577451 27.249448266845814 571.2969687631272 -0.8946871253708628 0.7449746943925002 0.5387049172895636 1.5718092022868635 0.15144503237539517 0.048714520868989794 1186741861.5316818
0.9019379730451346 27.08230756444251 640.5679093242502 -0.8934559459104922 0.7594895260536535 0.4134240188186502 1.3767705382863635 -0.07362378558315284 0.1930516272820665 1186741861.5312822
0.7430884315318596 25.751003699966436 614.2591765409775 -0.8049001819464592 0.835053248665818 0.13225361221417106 0.43468438595096753 -0.15977817449582646 0.055419377755297025 1186741861.5317593
0.7346405619192544 27.212008218052226 655.1320268354664 -0.7385751545223358 0.8271890572068308 0.6435977950500006 0.8916387821582387 0.19517202562510025 0.01446672142269035 1186741861.534398
0.8656024086384584 26.87082743939251 618.2601530989433 -0.7599790405744743 0.8217165183379049 0.29020431227994087 0.42137625788002386 0.08901227218940884 -0.05336766988884693 1186741861.5331426
0.7244869769415934 26.24176187316989 604.6989327640703 -0.8319178751398684 0.793486716645152 0.44597707893890615 0.11630190075374344 0.1733644319134545 -0.2756725142257721 1186741861.531651
0.9751267171442852 27.59611381284795 572.2672371152314 -0.7553736387221074 0.8108200771836643 0.6781860369306346 0.4176367228939644 0.277420554696447 -0.04220371968606828 1186741861.5344174
0.6481458796625124 26.119135208332537 471.50439274217524 -0.880570785046607 0.7948649379238019 0.8317005789336654 3.0360469526543987 0.006128388835424719 -0.007399039057738262 1186741861.530786
0.9750321955598679 26.323562618724807 637.4059850517773 -0.7212872328729125 0.8342182478046141 0.641118867232757 2.6866627134231056 -0.22771997118092074 0.24184883170962007 1186741861.534173
0.7507774355141565 26.92490698238039 641.398014440223 -0.8517880100976203 0.793619760959317 0.5411621277278974 1.1238242911612972 0.07703214820148861 0.09912064136219736 1186741861.531933
0.9504213940490795 25.740609883925305 550.7480434231417 -0.8260248816070264 0.8054912893258944 0.5490426285522346 2.0551539128550886 -0.2060943950773535 0.13384503879226317 1186741861.5320873
0.8677312875901075 26.806652013695192 547.7924828766475 -0.6600268882120373 0.842334344323793 0.7167381489238086 1.7835145205040452 -0.010081597234064663 0.10655428248742156 1186741861.535295
0.9916627482160567 27.787238202513123 800.9829533659333 -0.7546096798401679 0.8138844072761516 0.2680196990442196 1.9711840806315317 0.08253807877277336 0.1826422497668254 1186741861.5341551
0.9588501407394147 26.712090375158674 538.8299314988392 -0.8437491508280036 0.7849769473396478 0.546349208262962 0.6693560591507987 0.030575456570385864 -0.009307108095024365 1186741861.5321574
0.8843452201846086 27.596460074129496 474.8535881912786 -0.8019879430073344 0.7727326142482834 1.1213410263445547 1.1765781177546766 0.1489719036745608 0.14868431256121367 1186741861.533602
0.7687443467201895 27.543662304089885 479.57990340472827 -0.7422566013084382 0.8092350292001228 0.9259367266094296 1.9836472477059808 0.24226547516548327 0.011199212289679381 1186741861.53447
0.9788677483904246 26.7877068927023 481.0093495826206 -0.8056504100655169 0.7734873523972225 0.8722862936724592 1.3117362920384728 0.42017859365933213 -0.41070678820222273 1186741861.5325184
0.939329708496682 26.813945593225405 648.5448572941705 -0.8913512293939525 0.7570127191961588 0.45355096180853327 2.1373692750582602 0.051037501761684194 0.009258217767383949 1186741861.5312364
0.9826565970653774 25.845553042792627 322.9390897405085 -0.7757897777193019 0.8184026195411924 1.3113786987460898 1.2697726581942326 -0.12550234733554513 0.02916399370939713 1186741861.533103
0.9527108753821263 27.292705977420212 729.3939812546848 -0.7371802920202897 0.840324655948288 0.36901845450000886 2.3790202294609295 0.1528719457996291 0.08973418237811326 1186741861.5343916
0.8703566859197052 26.98608516002835 623.9345113048496 -0.7540291200516224 0.8529057241517038 0.4567996443058728 0.3516248213597718 0.05006360762614957 0.01707469031347451 1186741861.5331595
0.9993378875408132 27.18898697364552 497.898505659907 -0.7213995101346369 0.8478606252584455 0.9381854927581992 1.3967072445349447 -0.0012126316786508049 0.2230996691849816 1186741861.534625
0.584389517709322 25.883339748548494 605.9757845801164 -0.846732111628472 0.8079032410634729 0.29519865920149435 3.083584001495047 -0.0543936567921305 0.08551920964947243 1186741861.5311768
0.975019743279221 26.785345674757377 684.4905813390606 -0.7970037364748591 0.7637952551530707 0.24053425913959858 2.015225952881718 0.06301803944788494 0.05917480875756362 1186741861.533297
0.8682480134401179 26.811464910445025 560.9149296831135 -0.8320971331193223 0.8303697904657193 0.552018411131784 0.8636708558026284 0.11606067234058703 -0.0009949976374841192 1186741861.5321646
0.9269541273984527 25.86064032528453 602.1468752500277 -0.7735941172133953 0.8471857489220019 0.16042917849780197 1.639924986024668 -0.12963560962416193 0.04864487634578586 1186741861.5329244
0.7320623655215028 26.050232806727365 402.5239682188857 -0.8132548597623681 0.811790765605644 0.9530746100907054 1.1286349348131013 -0.0006778291255765245 -0.02635331932857103 1186741861.5320723
0.8843194797540805 26.92786775005157 611.1350815923388 -0.7308548737661476 0.8442213605320537 0.5952050763199516 2.705012575051853 -0.062205705597174345 0.26231698334907755 1186741861.5342674
0.9650393747454058 26.15896780320506 716.605366382411 -0.7426148111243702 0.8468391028071787 0.19201521468180044 2.3283765295845247 -0.08894205314126183 0.018932628248292407 1186741861.5332274
0.8326153943248369 26.46729488440938 417.1310964028747 -0.6849916427628481 0.8547943266794851 1.038480830984017 1.5693950493838347 0.17327685755124048 -0.1750396372294237 1186741861.5346437
0.8704670186835701 26.4781897384664 486.43684417387254 -0.7321765657538299 0.8599851744240908 0.7647712544590644 1.9277620960373367 0.298876814821435 -0.390930611877439 1186741861.5334842
0.9308907431276032 27.06780837886369 572.4989963059905 -0.7140686181353025 0.8126346214686716 0.709764671217626 2.8851996873585226 0.1635270497973974 -0.06505457418685043 1186741861.5345614
0.9950935090175794 27.224940101321167 616.9620404500781 -0.8042669204460229 0.8476343183528732 0.4346718084503071 0.7554328142710576 -0.1245341849688429 0.24541395000911692 1186741861.5324717
0.924146011489528 26.19048277243682 521.0142065224671 -0.7448347998302799 0.8477755937256479 0.823722350377051 0.14622289186291887 -0.15800774531796918 0.1631947453401933 1186741861.5335674
0.8667571077417063 26.300350178316684 727.4304971324892 -0.8144332150587967 0.8030529787515752 0.26150462177298384 0.1443041616480866 0.03305067964212123 -0.030039279688795675 1186741861.5323634
0.795603192356761 26.54995661859748 549.0978660882969 -0.8107964856576374 0.7666745481210013 0.5719359453889928 1.2559431364947538 -0.07019224996059677 0.20899780393538564 1186741861.5329618
0.6964126114190266 27.383102502313744 698.4774300181246 -0.7686419203600409 0.7968241618080169 0.41737844170161076 2.7153281683068355 0.10004844055285303 0.17711436503739453 1186741861.5338836
0.9211832534091289 25.749984019556912 598.939195319052 -0.7843760368563487 0.8111831099617284 0.44422085783974147 3.1337208092978366 0.10928265705867367 -0.25837173801270363 1186741861.5330687
0.7431361561456791 25.964777949364105 664.3072802763003 -0.8632928581169498 0.8028105593413754 0.051567066423772324 3.077464574191654 -0.08183171445600018 0.09558729054670377 1186741861.531419
0.9135428698347139 27.06552556536403 678.290409883181 -0.7445697341794224 0.8296193438877777 0.5643998536545783 2.409648282631753 0.17365531127072212 0.008851820624482415 1186741861.5342803
0.7854319109660346 27.134642827135213 347.9751572036664 -0.8032152416343545 0.8512035082625645 1.0915570521176021 0.4826892424582146 0.003934633623837475 0.19159507642891235 1186741861.5328126
0.755173484392749 26.601884475180185 627.6458827251353 -0.7258925509455104 0.832251549020153 0.3315484632123523 0.5562842248926705 0.026458647758408442 0.0017737375097426733 1186741861.533799
0.7832596312907324 26.320608592113672 495.0420527654962 -0.7760163672211131 0.8049456121710181 0.7398259074721707 2.521731709116123 -0.056330419143692446 0.037016967302101716 1186741861.5330544
0.9419388248309594 26.52570694313461 603.8884855197584 -0.8038517538259952 0.7711989120990964 0.21644082759645397 1.241213064405228 0.03658388140173428 0.01527200504096439 1186741861.5330102
0.9661751128450785 26.77029675242198 646.7326768860778 -0.6950845558126222 0.8346434715565173 0.5746065332675347 3.1046365966924983 -0.06745433420151471 0.14489171604752982 1186741861.5346985
0.9740182272498221 26.339167097713982 388.11438621400924 -0.8529538940463736 0.7472114238656566 1.0552143750714753 1.3468100578476074 0.22002360732724352 -0.27755132431716656 1186741861.5316901
0.9421287243255517 26.275500811763763 498.4578019267783 -0.8219607357991134 0.7885738278017623 0.7731809763201495 0.8133120610828924 -0.004977270403806019 0.06404078824926453 1186741861.5327854
0.7469819985150308 26.558189218705706 555.3847314187249 -0.7132184051755193 0.8554415516400465 0.6651756497025887 0.5205255688811246 -0.0448499378653042 0.14364412238914442 1186741861.5341918
0.7190475108767529 26.380363974400858 386.70436397579897 -0.8225189992161277 0.7504538328426624 1.0711370138540082 2.85827374212506 -0.002924636728644638 0.06670175937692835 1186741861.5325265
0.9834981521161313 27.279578583789334 605.648442741012 -0.8192298088037836 0.8333858009171033 0.4543412159850856 2.259861565744057 0.47418962419799676 -0.3518927674592008 1186741861.5324068
0.972538056484348 26.924015130418415 460.5022124925875 -0.786832081514389 0.7753862978253587 0.9422154465557505 1.2021036092750326 0.05517435833919759 0.1252256855568745 1186741861.5338464
0.9502266217346397 26.522113831432584 417.17000584548947 -0.7436736962060241 0.8130986949440291 1.016517935019343 0.7529970404484093 0.02129170169424338 0.05377485396136801 1186741861.5340602
0.7806465872044522 27.26638607775 625.6567462790213 -0.8386368756393512 0.7739374230518705 0.19162744600538528 0.11600139588347771 0.2327939454489592 -0.055837472694634474 1186741861.5327783
0.8706705500484629 26.47194317989242 515.4321623511665 -0.871135557030933 0.7793879829138589 0.7858687043394187 0.2959745743448119 -0.041315134776762026 0.07343627021401702 1186741861.5314252
0.9051534189061884 26.375795297699646 630.9272688761761 -0.7554968397713397 0.8057521790221095 0.41995834833091267 2.9951932498173464 -0.09702374065593182 0.07648027542650761 1186741861.5332377
0.9894032977947393 26.165224871176903 423.2776187670772 -0.8050339638779814 0.848632526578462 0.9456337402537246 2.924584438732158 -0.10886072665967866 0.0686128751488107 1186741861.5323334
0.9540106598230398 27.5402984010437 529.2062388615244 -0.7839280846156433 0.8363449373398595 0.8332817930540674 1.3551421350495256 0.26660581573883685 -0.09196920562275314 1186741861.533011
0.9324668629413886 27.361602036036473 659.5236343101045 -0.7475508053084933 0.8396354115188364 0.43052046715892417 2.5654563750749273 0.04240514951429844 0.17444726933629404 1186741861.533816
0.8501575001784005 27.524214327700435 536.0906627377448 -0.8820633749425213 0.7683668346837264 0.6922301926686267 2.568385359409287 0.1562408324248184 0.06709190662222482 1186741861.5317912
0.8060104309386029 27.07596106769254 579.7441605491011 -0.8102990730674808 0.8144776016601418 0.6222276169115789 0.7539021437008986 0.1008524857571587 -0.01259283899770088 1186741861.5326366
0.7766107737919883 26.748017073782474 714.124608179584 -0.7199002375156949 0.8340424927008423 0.3339611348188938 2.4881712852837192 -0.01894022228518217 0.16037471413729323 1186741861.5342202
0.8589487072103088 27.176948424524372 582.8983454199586 -0.7568365850978864 0.8477321631210196 0.7676252404840119 1.6341311302640182 0.19537357362440116 -0.04971278096489091 1186741861.533612
0.7257063246676934 26.755558633216857 625.2173048778263 -0.8267129573980153 0.7841086026951579 0.40748596597193854 0.37845385184921393 -0.03478314916871757 0.1679364056787862 1186741861.5324774
0.9998925163813632 27.188995229298015 658.8729340357274 -0.7281684745454902 0.8330896417165097 0.5401730427685545 1.3148862958758682 0.704693140860853 -0.49766293517957017 1186741861.534467
0.93182924695185 26.421469297009608 738.8675997456187 -0.7883842021873774 0.8174010529953979 0.27450008992124186 0.15546638159579737 0.01851307744633336 0.029298959169803903 1186741861.5331538
0.8666183721760914 26.571600107283434 382.11986839801466 -0.7751780347285417 0.8103348066010286 1.0378286405253327 3.0240428967561126 -0.17951893769070681 0.23358896788558312 1186741861.533259
0.730579053152638 27.110362560774856 623.5307667274657 -0.8008290729101906 0.8096356723896205 0.383069424408643 1.3935276578650637 0.05208276911040165 0.10609936251400048 1186741861.5325427
0.8779704097621077 26.743277023858706 628.2486632028576 -0.8627004588962898 0.7771476919829942 0.48179561464321174 1.82854853458465 0.03179563353032524 0.11132986390955778 1186741861.532271
0.8972311297700518 26.880532154933505 555.2673922387536 -0.7353035505207585 0.8435982427511672 0.8023805803109264 1.524984067043939 -0.06799533310871206 0.1630647284658618 1186741861.5338717
0.9716265380219113 25.519669276093595 473.03614747366913 -0.7876037795096075 0.8227389719160803 0.7213149165270079 2.7769507023821385 -0.25059655352784616 0.06380521151869661 1186741861.532554
0.7789512014176492 26.413112419680452 535.5153221047719 -0.8033484179767205 0.8436820818278394 0.6203327732907192 3.0140564592361327 0.006108707914735313 0.02493928116021035 1186741861.5325737
0.9158294604810787 27.29462786099223 589.5628491397188 -0.8120822209986721 0.7852912313021594 0.373221076461174 2.982190053519518 0.012875296042290603 0.19704064853488815 1186741861.5330312
0.7362784887481029 26.33691539432636 435.8930209089452 -0.7844653633835459 0.8379620762672638 0.8070717160469892 1.832668820518179 0.3258210736145702 -0.4287022875229163 1186741861.5330772
0.810930612569629 26.37859657211232 705.5723964995788 -0.8226803113055787 0.8198258450999841 0.2806955377342658 1.0185832543302085 0.08913599452546982 -0.07005137044787876 1186741861.5325148
0.8761130186233465 26.613285425858553 499.356496966955 -0.7757701866504236 0.8248315681183607 0.6868956231138552 0.9092930252735915 0.03628480204157931 0.06613894431087927 1186741861.5334854
0.8714481610476627 26.161969506817897 479.9009340915918 -0.7940597370359317 0.8439103405196412 0.910957663067954 2.7297630066264835 -0.02700474189394287 -0.026056693279427362 1186741861.53238
0.8856297369246873 27.08940609362056 330.7822821934891 -0.7876602261528486 0.8097899855589344 1.2270242028669436 1.5218743244288735 -0.03316633086887902 0.14135353139239532 1186741861.5329683
0.8691335635650367 27.030882703948297 547.5202988101493 -0.8328743850250422 0.7977335238483207 0.6159565505444948 0.6395970076617126 0.11569923722234937 -0.01288524643183352 1186741861.532558
0.9057709146563444 26.560722618324498 327.15238539452923 -0.8358704437231672 0.7584229521412708 1.7374486191391525 1.1424737998275014 0.1128010477411133 -0.0786101012019307 1186741861.5322473
0.6175773606112792 26.730388511219004 497.11449564865046 -0.8194876699236583 0.8085445853532304 0.8141384986417728 2.5262653603163363 0.2053108724391395 -0.10561722106723949 1186741861.532453
0.8412088262811783 26.44931386247388 368.70353017452425 -0.8192711055130381 0.7687526287768343 1.2617421087442413 2.6975632373884797 0.07414850768542217 -0.011169083126726678 1186741861.5326288
0.7115645897586093 26.532925941413108 651.2707574909879 -0.8166177191893386 0.8365304706359746 0.36044421014746875 0.41596003592210384 0.08307944794742929 0.002147339170474575 1186741861.532386
0.8182558358656931 26.842239753802907 649.5918422632811 -0.7199713975517668 0.8358851069785632 0.5559499117597361 2.0425133312712913 0.11525231527328036 -0.02474081569148081 1186741861.5343041
0.9377854043784419 26.705179081930098 315.5233252424538 -0.8191104575278443 0.7323471622212354 1.809485250435157 1.5072750082787698 0.11898573299835394 -0.03604412036829043 1186741861.5328271
0.8872642980529886 26.032862180055055 547.527289028782 -0.7752060741854551 0.7900183140060221 0.5722341179903077 3.0475923796487714 -0.008083769255528393 -0.03798170573984906 1186741861.5333755
0.9186316159433865 27.005283921318572 581.975920404186 -0.7151871488382573 0.8248071476459284 0.5239952924169599 1.7945774266108565 0.12994409213485347 -0.005609974141629298 1186741861.5345798
0.9436655022766511 26.93728871415968 597.724884819273 -0.711805807332192 0.8254405070987619 0.57713715620797 2.1436290641655766 0.6744156096444855 -0.6100047295306238 1186741861.53444
0.912802868867642 26.075603231952137 626.4612806104961 -0.8735474391659985 0.7884876202800895 0.29435706940262796 2.750371613378126 -0.08201875571402593 0.05772871467697355 1186741861.5314164
0.9492995516026808 26.986689018606832 484.30163189367744 -0.7418588814682593 0.8256470196289385 0.9079646409736228 0.22347535512798422 0.18940221183305297 -0.03578462019981542 1186741861.5341394
0.9300346186476425 26.87691448571507 543.4250091331305 -0.7567382147713306 0.8275169920883481 0.5993019645195502 2.2820047218157997 0.21046922779299157 -0.07121973893721321 1186741861.5339735
0.9783614609538438 26.719023290674283 515.8216226760265 -0.8086105541028469 0.7671555400058699 0.8339471753061865 3.09623428395027 0.04542757308741496 0.017892992661393072 1186741861.5329835
0.9661736927633457 27.40942451789283 480.0107393262006 -0.7772160373007103 0.808958712144288 1.0162101136035242 2.4950372590708314 0.3818294307046721 -0.1635297205268783 1186741861.5337014
0.9944119072787004 27.29677148152823 401.91116774880203 -0.817600525002794 0.8325494651410904 1.0857420360009997 1.5654036499452257 0.44177858043721774 -0.3000188904604488 1186741861.5324519
0.9632248813434741 26.813756147543593 300.36223577641334 -0.8526107947302118 0.6923533993203674 1.7078453756943237 1.1810799211322291 0.08583148948979906 0.024044713759623706 1186741861.532548
0.9096462878412214 26.767128409232644 668.3952326498896 -0.7917592934899462 0.8058312806348391 0.4281205297582335 2.812823079993997 0.13038788975874127 0.005916327085786795 1186741861.5335705
0.7140087231350322 26.7555823565723 525.5304539623118 -0.7544426759785928 0.8305103890701386 0.7831723785527815 1.3216682138282227 0.16706950653896205 -0.1351162833816021 1186741861.5332606
0.9044576662132989 26.756427358679595 332.3020193590214 -0.8597079397291751 0.7699926437674123 1.3847021333641538 1.0213444608347844 0.035850117620008566 0.033061214497507624 1186741861.5317492
0.8948812244510111 27.316278447297474 688.3415313177474 -0.7918292479910084 0.7960203065838778 0.4325144628700079 1.0190638655189836 0.03951823668083382 0.21003711262491936 1186741861.5337782
0.7813216655170548 26.619357379228287 609.0223608429047 -0.8187132187662169 0.8379500484817177 0.39187475815764866 1.3148424246240997 0.09998536185222051 -0.08985322201607585 1186741861.532087
0.9765999473970863 27.461005976960003 457.08439468798827 -0.8291996475168256 0.8140460246417047 1.0176333194782041 1.3631217648049219 0.20703400046116147 -0.04144842853526055 1186741861.53237
0.9474761100442809 26.591847879532974 518.3400514262153 -0.8182463393191226 0.7780965483338238 0.6949984435457025 1.4165968203544037 -0.022721898228003762 0.02819900480458484 1186741861.5322895
0.8656140381253019 27.173349238806622 559.3991910201903 -0.8439828884815774 0.7885019862552199 0.6421442842549201 1.4662875314235446 0.19772937395311557 0.015461486962413076 1186741861.5326512
0.8568418944193918 26.6541859489733 510.6500252092789 -0.8689647185645473 0.7889347524958077 0.7443920926938232 0.9987634279857499 0.04929004805373785 0.05335613632114907 1186741861.5317407
0.9050722603447585 26.956255724584963 722.0927146299023 -0.8368865234307644 0.7835491847371278 0.2773477248748953 1.4022084238837342 0.002665083169277077 0.16298825587293664 1186741861.532745
0.732382289690988 26.390494012315152 637.560526259488 -0.7892650915828751 0.8323583047578431 0.5314835615364492 1.0741529730671542 0.07652437107082441 -0.07540020387292053 1186741861.5327435
0.7940200013313363 26.271731260123453 548.1431585977607 -0.776747602834191 0.8196037035899076 0.500499350497371 2.5929542533980756 -0.24398424828408646 0.33965999264239666 1186741861.5330575
0.8122738409456636 26.94258843703754 663.5397804268518 -0.7505922899953735 0.8150275426104517 0.2714512762968761 1.345870929613433 0.0029125079145529867 0.19641821249240157 1186741861.5340278
0.8977574280007887 26.634504975085726 660.6178853266237 -0.808566537521105 0.7923868249889674 0.3187993361086507 2.8761661416981674 -0.12836112781778347 0.2787995467398385 1186741861.5331001
